"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PUSL1",1681.82674327442,0.379049787680817,0.164748263725084,2.30078168419024,0.0214039742388425,0.0908229313294445
"INTS11",2675.35316547587,-0.112239881203574,0.138954747630477,-0.807744126181668,0.419237895858414,0.629111441700085
"CPTP",1937.87798346936,0.251140088669159,0.137165999963996,1.83092084580056,0.0671123584154348,0.196741005190721
"TAS1R3",21.0995536496545,0.942485823467459,0.594712966227817,1.58477429783567,0.113017624036863,0.274186172391847
"DVL1",2160.3557077317,0.138953249774492,0.129567186580124,1.0724416686208,0.283521700661345,0.488835066171078
"MXRA8",375.202742418688,-0.847631250898367,0.195143523452425,-4.34362993914586,1.40147519419705e-05,0.000578781928389008
"AURKAIP1",7282.03846077387,0.686408832699027,0.205181312997962,3.34537693842443,0.000821708144054134,0.00943659561870379
"CCNL2",734.266430630795,0.369126111352516,0.171035595248559,2.15818298416817,0.0309136078243075,0.116232318629633
"MRPL20-AS1",705.273582859218,0.0449100222219911,0.179479670881355,0.250223448714027,0.802414552475111,0.900788514956955
"MRPL20",2941.59200414006,0.542423237946147,0.170645810685738,3.17864960039995,0.00147962841417831,0.0142808342071891
"LOC107984868",0,NA,NA,NA,NA,NA
"ANKRD65",8.48955060607795,0.325987440439045,0.951957997432485,0.342438890495445,0.732020625229374,NA
"LOC105378585",0.830906912040735,3.123247243176,3.8012558298299,0.821635633852026,0.411284302370424,NA
"TMEM88B",0,NA,NA,NA,NA,NA
"LINC01770",6.38734828430917,0.417884771519901,1.16568819106613,0.358487608197958,0.719978439749453,NA
"LOC107985729",1.68383267561032,0.530556117799986,2.41337158207223,0.219840210989982,0.825995601772651,NA
"VWA1",1657.73136547093,-0.00284579612493617,0.147159549163737,-0.0193381682745561,0.984571335734952,0.993213215187208
"ATAD3C",6.02853134227143,1.33890993553563,1.10845993766884,1.20790106167611,0.22708532117501,NA
"ATAD3B",2805.86587599794,0.367129476219169,0.137477358354452,2.67047229168177,0.00757446228047016,0.0446779260531538
"ATAD3A",5342.8737257173,0.307664485324287,0.133365526855393,2.30692662923219,0.0210589107189779,0.0898286621031964
"TMEM240",2.78617433760949,-1.59815080622688,1.63448964471334,-0.97776747096319,0.328189342868109,NA
"SSU72",4242.0485526093,0.532129303897808,0.157942966361606,3.36912314714613,0.000754077297508209,0.00892906650838949
"FNDC10",175.733856765304,0.164276589042889,0.244795110423389,0.671077901673617,0.502170903796156,0.701317428379975
"LOC105378586",0.510247385412575,-2.54651849039777,3.99567694461191,-0.637318413299577,0.523917459433431,NA
"MIB2",502.110934342302,0.135633757037813,0.157895146486863,0.859011565938781,0.390334134987643,0.602015275365084
"MMP23B",0.667500779327426,-2.93569317339815,3.97483528051838,-0.738569768610711,0.460168287194281,NA
"CDK11B",2017.69426043811,0.621715836021472,0.262339499955636,2.36989029912236,0.0177933637820244,0.0806001868109668
"SLC35E2B",386.340771804965,-0.545830790768017,0.2128910008574,-2.56389790347987,0.0103503985719594,0.0557815373420103
"LOC100288379",1.76668867327039,-0.42633978484764,2.10041132247538,-0.202979188069311,0.839151299116784,NA
"CDK11A",722.60723189438,0.92536376439417,0.505765199265683,1.82963115243536,0.067305112164267,0.19701196306958
"SLC35E2A",521.469486908876,-0.746565370521055,0.172416802701755,-4.33000356590799,1.49106927284148e-05,0.000604005274293654
"LOC100129381",9.83557062937419,0.540276548452887,0.886444296655982,0.609487308442305,0.542201482604301,0.731054854591794
"NADK",1866.78867000146,-0.273765309492775,0.164852955468206,-1.66066364242754,0.0967810192914243,0.249067070302839
"GNB1",10670.8942668196,-0.160159381498147,0.131584689243767,-1.21715818472956,0.223544036379887,0.420912355012471
"LOC105378949",5.13959324877823,0.741718663093902,1.25922877890938,0.589026136883804,0.555843740554107,NA
"CALML6",0,NA,NA,NA,NA,NA
"TMEM52",47.1374944124148,0.596709567776104,0.501827237500536,1.18907369545773,0.23441066839009,0.433159027998047
"CFAP74",0.352993991497724,-2.00891116635511,4.03518207721844,-0.49784895152486,0.618590510248476,NA
"LOC107984872",1.23547897024204,-3.81854026978399,3.28444921712799,-1.16261205984577,0.244986935553566,NA
