"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BSND",4.92053939127731,-5.6364359777356,1.69956246521329,-3.31640412935824,0.000911838665668737,0.00534122495066608
"DAB1",32.9775653205797,-3.0461982152926,0.639254967520417,-4.76523198108009,1.88636491635165e-06,2.7662831220789e-05
"JUN",948.67272774822,1.56881489772985,0.127193626314985,12.3340684842557,5.9371564279062e-35,4.51952539537023e-32
"TTLL7",10.4476021921151,2.90623090473824,1.04218290614129,2.7885996667309,0.00529364563070417,0.0226501490489021
"CCN1",3360.70956263146,1.07802360678683,0.119224150423577,9.04199025916188,1.53844800507136e-19,3.34602451180911e-17
"GBP5",20.6466118614732,7.9329317214567,1.31986955222776,6.01039072995283,1.85076718528212e-09,6.1865864375089e-08
"LOC107985088",43.1672434360736,-2.29135897048176,0.456440214398222,-5.02006374154111,5.1654336173399e-07,9.15402294069749e-06
"EPHX4",22.2060348345831,-3.36669079567119,0.702242003449416,-4.79420310823618,1.63322740672412e-06,2.45747164244464e-05
"LOC102606465",54.6270426631218,1.24086000866321,0.37108172504625,3.34389953724765,0.000826096466241677,0.00491636017062877
"VAV3",890.103142805988,-1.4475613878529,0.123963145797259,-11.6773528014558,1.66397168248597e-31,1.07178976025356e-28
"MYBPHL",27.5408406826713,-3.56608753497894,0.664139143974457,-5.36948855873506,7.89602458766195e-08,1.7445214217622e-06
"RBM15-AS1",34.0621842397836,-1.6366833760198,0.499713154802182,-3.27524572905771,0.00105570101881534,0.00602995394341763
"CYMP",133.479615972858,1.19041527464178,0.287210032560346,4.1447551954567,3.40176928467713e-05,0.000332183266533457
"OVGP1",22.7843958083211,1.87170832040301,0.653070814535085,2.86601127893835,0.00415679435418967,0.0186682314426426
"MAB21L3",11.1066746420407,-2.39029873134681,0.895300817375008,-2.66982748698374,0.00758902268775122,0.0305954171766417
"HAO2",70.4211819266232,-1.05566486370741,0.395448805858265,-2.66953610193926,0.00759561071400004,0.0306146071305316
"HMGCS2",6453.35778919806,-1.67626032435705,0.203466114597445,-8.23852329255664,1.74349123849571e-16,2.63047277217006e-14
"LOC100996740",49.8667385013322,-1.03115823025815,0.416657159884545,-2.47483621916849,0.0133297288133977,0.0480794676799421
"ANKRD35",19.1319098354639,2.07277287549111,0.768610257045688,2.69678013855584,0.00700134797460461,0.0285979450074887
"FMO5",193.226511128417,-1.70212357437584,0.267853103712951,-6.35469050304506,2.08846679617062e-10,8.635939119869e-09
"PDZK1P1",7.97076802275483,-2.6951684319041,1.09013408645522,-2.47232745530228,0.013423649612481,0.0483349516362544
"LINC02806",37.3562197304216,-1.81855797354066,0.502723915723263,-3.61740891304986,0.000297566998297914,0.00211953767580749
"LOC730257",86.1574504844251,-1.26618267254334,0.293215061796369,-4.31827295905649,1.57254874589265e-05,0.000172127280048785
"PLEKHO1",79.7017555792172,1.16968783650776,0.309050891873317,3.78477418206977,0.000153848210136931,0.00122340739561405
"CTSS",234.726568522414,-1.71734276566364,0.215926866314828,-7.95335381359957,1.81528952593361e-15,2.1714752636293e-13
"MINDY1",538.421146350379,-1.02811032506877,0.152948936345615,-6.7219187634334,1.79346942101061e-11,9.50482037774197e-10
"SEMA6C",30.7943499489166,-2.15513225860613,0.672836685501894,-3.20305403234447,0.00135978465942206,0.00741769175613719
"CELF3",245.268176887905,-2.0892491426756,0.282796303616411,-7.3878233766078,1.49251815482201e-13,1.26238391610122e-11
"RIIAD1",57.7812497912264,-1.17822612717928,0.408221541138176,-2.88624192612235,0.00389872342693844,0.0177204431421697
"CRCT1",5.89197488430554,-3.93873526017453,1.48285775582403,-2.65617874992045,0.0079031710603108,0.0315279670669426
"S100A9",54.6215005678716,-6.23392681893044,0.802354208349979,-7.76954461515239,7.87687955465187e-15,8.14284579640462e-13
"S100A6",1779.16957458231,-1.2424417337522,0.121973764143434,-10.1861391462114,2.28665866360892e-24,8.9057378231299e-22
"S100A4",221.030038564737,-1.06201565103595,0.221221430131273,-4.8006906492095,1.58119362792004e-06,2.39857334119356e-05
"NPR 1.00",30.3647253565156,1.80170806086279,0.583682508941095,3.08679467563867,0.00202327297400563,0.0103052775230147
"PBXIP1",1794.84443946888,-1.17195382156257,0.122386966362352,-9.57580579367217,1.01066091540203e-21,3.07737060913414e-19
"EFNA1",527.697273743699,-1.00595885453435,0.15495629810192,-6.49188749896887,8.47675513610424e-11,3.88951955313548e-09
"MUC1",44.9723028616672,-1.20887354110294,0.401547794311241,-3.01053463181506,0.00260788206458816,0.0127478695083648
"LOC105371729",4.08617245740887,4.57804646974305,1.70239486068123,2.68918015172525,0.00716277520517703,0.0291577531261788
"LOC105371453",97.3058085808443,-2.36878364843106,0.302168143212677,-7.83928981806604,4.53101682710817e-15,4.95953848389415e-13
"SLAMF9",17.6506912984183,-2.07379267761048,0.701332438227443,-2.95693249673694,0.00310716133017323,0.0147201218660286
"HSPA6",60.5823780805845,5.26987148989998,0.609971341425623,8.63953948653269,5.64400558704402e-18,9.84585016314855e-16
"GPA33",107.575577285069,-6.62840173732576,0.640147713514721,-10.3544878742636,3.99317814448731e-25,1.67184385964322e-22
"FMO3",11.5910480715491,-2.44581924058961,0.930163858089811,-2.62944987522129,0.00855231387374502,0.0336526316831785
"FMO1",6.55730230605073,-3.01346558341975,1.21506308461221,-2.48008981721431,0.0131349291787749,0.0475098615457761
"LINC02818",16.2672890287615,3.61658503095382,0.837088162808636,4.32043504093917,1.55721893043448e-05,0.000170896103722059
"RGS16",6.72652707997761,4.38616757096274,1.45750989883616,3.00935696866632,0.00261801316178874,0.0127787427631816
"NMNAT2",111.324782913372,-1.01370880428625,0.263394420214736,-3.84863431601858,0.0001187781645223,0.000977002908278464
"PTGS2",852.327108405874,1.29254930575255,0.117055917168825,11.0421526481943,2.3923207822477e-28,1.29239342388072e-25
"ADORA1",33.1464177015004,1.15682704203707,0.470523339444251,2.45859651383805,0.01394812799408,0.0498270690095686
"REN",12.262330265881,-3.37808389757216,0.93555964792613,-3.61076271840113,0.000305297876312184,0.00216004374085346
"NUAK2",599.426072307605,1.35976041290789,0.13508915904897,10.0656516220889,7.83666424535696e-24,2.91645813593318e-21
"BLACAT1",6.31467129655661,-5.996209236948,1.64937582207159,-3.63544145409919,0.000277505013805092,0.00200317951129046
"CDK18",787.736993993426,-1.21673731242488,0.469100237657919,-2.59376827114753,0.00949304460440291,0.036553184215176
"C4BPA",197.859322977963,-1.11918477848615,0.196728609348829,-5.68897824363545,1.27801748558022e-08,3.51510723247289e-07
"LAMB3",4822.2967844297,-1.17412345964342,0.101151329284006,-11.6075929792953,3.77081328377039e-31,2.3388818541964e-28
"G0S2",961.915390818558,-1.51142771359944,0.333854540861535,-4.52720430190673,5.97691497863431e-06,7.54867233387548e-05
"ATF3",539.900086472826,2.10069064598175,0.167425840159515,12.5469918142881,4.12899881242202e-36,3.63938647955955e-33
"SUSD4",50.9675932295611,-1.12155117842502,0.426194175961964,-2.63154975286455,0.00849964211335208,0.0335241418917351
"CAPN8",70.9084471351373,-1.56977861405009,0.447027451551983,-3.51159332296072,0.000445429042030593,0.00295663898806434
"AGT",2934.40684161142,-1.1244842933822,0.303717594767431,-3.70240089068025,0.000213568799786636,0.00160892338732649
"GNG4",24.1814116504166,-2.99771395908405,0.759296379103755,-3.94801561232577,7.88016667633725e-05,0.000688774276245407
"ACTN2",3.9359195242532,5.54109980077955,1.76391986829385,3.14135573864768,0.00168167632984722,0.00883962131071922
"ALLC",6.38556453155428,4.3176757730915,1.4957329093227,2.88666228186866,0.00389351901250593,0.0177042527565671
"RSAD2",7.72286062228275,4.59299874166219,1.45198926328776,3.16324566427042,0.00156020612519649,0.00831067811026258
"LOC105373424",8.28151674056861,-2.74310366457123,1.07953018786396,-2.54101617111694,0.0110530807170457,0.0413090700219513
"LRATD1",10.4498478529366,-4.81031156990644,1.37356608587219,-3.502060526525,0.000461674726034963,0.00304396324287698
"MATN3",102.729480835537,1.03284228934022,0.306274647880479,3.37227484053229,0.000745500142687044,0.00450718082656315
"HS1BP3-IT1",41.2785927166937,1.24180512336878,0.488363971217714,2.54278611149875,0.010997252479169,0.041146333169938
"DPYSL5",70.6384292401814,1.05421882441437,0.320242362675851,3.29194056528194,0.000994986369538205,0.0057419147934722
"UCN",6.04642205510731,-3.37842222004914,1.35590358982992,-2.49163896709863,0.0127155214045462,0.0463028564822648
"LOC105374378",78.496814393487,-1.03415267409,0.311635993121521,-3.31846351806589,0.000905141453792214,0.00531500838943135
"XDH",85.8032684764649,-2.65368449280837,0.367319570194807,-7.22445714341057,5.03107489338168e-13,3.84727905203028e-11
"LINC01317",3.93437356095115,5.54057257521256,1.803518898301,3.07209011251951,0.00212565544158275,0.0107385676259989
"OXER1",114.037619044544,-1.54867773250476,0.322126148701399,-4.80767469125997,1.52695971812173e-06,2.33534195428171e-05
"EPCAM-DT",47.5098705685273,-1.42684654951331,0.417231258745462,-3.41979782100597,0.000626676927450242,0.00392481619446866
