"","SKA03_36","SKA03_38","SKA03_39","SKA03_56","SKA03_58","SKA03_59"
"FNDC10",136.000546684681,161.711054980769,124.427952313505,136.027533115946,109.869256420914,165.470606018624
"LOC105378586",0,0,0,3.70142947254274,0,0
"MIB2",398.209600692745,417.389344612526,444.385543976803,574.64692561226,505.76178368966,630.452253098893
"MMP23B",6.52802624086468,2.18528452676715,0,0,0,0
"CDK11B",1602.63044213228,1338.48677264488,1501.50033211927,1287.17209907674,1261.2264228814,1399.56702520781
"SLC35E2B",590.786374798253,563.803407905925,554.17491366519,632.944439804808,627.435175097945,696.085845430303
"LOC100288379",2.17600874695489,0,0,0,0,3.69766717360054
"CDK11A",558.14624359393,565.988692432692,578.22401369217,537.632630886833,600.194863588628,588.853497395887
"SLC35E2A",767.043083301599,751.7378772079,757.023844327543,1058.60882914722,931.618653618656,1088.03856583196
"LOC100129381",13.0560524817294,13.1117071606029,7.31929131255912,5.5521442088141,9.08010383643914,1.84883358680027
"NADK",1836.55138242993,1633.50018375845,1757.67552805884,1743.37328156763,1908.63782641951,1889.50792570988
"GNB1",10253.3532156515,10472.9760945316,9927.05024591946,9133.2772234992,8498.0691805234,8014.69359877918
"LOC105378949",13.0560524817294,13.1117071606029,20.912260893026,9.25357368135684,28.1483218929613,13.866251901002
"CALML6",0,0,0,0,0,0
"TMEM52",58.7522361677821,53.5394709057952,92.0139479293146,103.640025231197,51.7565918677031,67.4824259182099
"CFAP74",0,0,2.0912260893026,2.77607210440705,0.908010383643915,0
"LOC107984872",0,0,3.13683913395391,0,0,0
"LOC105378589",2.17600874695489,6.55585358030146,8.36490435721042,11.1042884176282,3.63204153457566,1.84883358680027
"GABRD",0,2.18528452676715,0,0,3.63204153457566,5.54650076040082
"LOC105378590",0,4.3705690535343,0,2.77607210440705,9.98811422008306,0.924416793400136
"LOC105378591",2.17600874695489,0,0,0,0,0
"PRKCZ",1022.7241110688,928.74592387604,1182.58835350062,1286.2467417086,1273.03055786877,1569.65971519343
"PRKCZ-AS1",8.70403498781957,1.09264226338358,11.5017434911643,3.70142947254274,7.26408306915132,12.9418351076019
"FAAP20",641.922580351693,693.827837248571,734.020357345214,805.986267646181,731.856369216995,950.30046361534
"LOC112268219",68.5442755290791,72.114389383316,57.5087174558216,63.8496584013622,72.6408306915132,59.1626747776087
"LOC105378593",0,0,0,0,0,0
"SKI",1721.22291884132,1752.59819046726,1891.51399777421,1695.25469842457,1859.60526570274,1776.72907691506
"MORN1",76.1603061434212,128.931787079262,138.020921893972,122.14717259391,111.685277188201,161.772938845024
"LOC100129534",23.9360962165038,4.3705690535343,19.8666478483747,17.581789994578,9.98811422008306,15.7150854878023
"RER1",2989.83601831602,2953.41203792581,3029.14099035482,3098.09646851827,2894.7371030568,2865.69205954042
"PEX10",552.706221726542,600.953244860967,529.080200593559,621.84015138718,491.233617551358,594.399998156288
"PLCH2",0,0,2.0912260893026,0,0,1.84883358680027
"PANK4",0,4.3705690535343,8.36490435721042,0,1.81602076728783,0
"TNFRSF14",6.52802624086468,0,2.0912260893026,5.5521442088141,7.26408306915132,20.337169454803
"MMEL1",0,0,0,0,0,3.69766717360054
"PRDM16-DT",4.35201749390978,5.46321131691788,1.0456130446513,8.32821631322116,2.72403115093174,14.7906686944022
"PRDM16",45.6961836860527,42.6130482719595,67.9648479023346,69.4018026101763,79.9049137606645,111.854432001416
"LOC105378606",0,2.18528452676715,0,0,0,0.924416793400136
"LOC107984909",7.61603061434212,6.55585358030146,10.456130446513,15.7310752583066,23.6082699747418,27.7325038020041
"LOC105378605",0,0,2.0912260893026,0,0,0
"LOC105378604",6.52802624086468,4.3705690535343,8.36490435721042,44.4171536705128,25.4242907420296,33.2790045624049
"ARHGEF16",1290.37318694425,1188.79478256133,1268.32862316203,1408.39391430251,1302.08689014537,1475.36920226662
"MEGF6",134.912542311203,163.896339507536,149.522665385136,144.355749429167,148.005692533958,157.150854878023
"LOC105378608",0,4.3705690535343,0,0,0,0
"LOC105378607",0,0,6.27367826790781,0,0,0
"TPRG1L",2102.02444955843,2274.88119236461,2308.71360259008,2722.40137705518,2602.35775952346,2692.8261191746
"WRAP73",529.858129883516,535.394709057952,526.988974504256,554.289063513275,550.254292488212,481.621149361471
"TP73",762.69106580769,871.928526180094,903.409670578725,732.883035563462,830.829501034182,800.544943084518
"TP73-AS3",13.0560524817294,3.27792679015073,8.36490435721042,4.62678684067842,1.81602076728783,0
"LOC105378609",0,0,0,0,0,0
"CCDC27",0,0,0,0,6.3560726855074,0
"SMIM1",59.8402405412595,86.3187388073025,128.61040449211,105.490739967468,93.5250695153232,118.325349555217
"LRRC47",2315.27330676,2419.10997113124,2312.89605476868,2335.60199717447,2563.31331302677,2563.40776809858
"CEP104",1014.02007608098,869.743241653327,813.486948738713,674.585521370914,741.844483437078,719.196265265306
"DFFB",174.080699756391,205.416745516112,204.940156751655,199.877191517308,254.242907420296,186.732192266827
"LOC107984910",6.52802624086468,4.3705690535343,2.0912260893026,4.62678684067842,5.44806230186349,0
"C1orf174",1033.60415480357,870.83588391671,911.774574935936,721.778747145834,731.856369216995,698.859095810503
"LINC01134",28.2881137104136,4.3705690535343,20.912260893026,58.2975141925481,50.8485814840592,43.4475892898064
"NPHP4",276.353110863271,246.937151524688,280.224295966549,221.160410984429,197.946263634373,291.191289921043
"KCNAB2",131.648529190771,138.765567449714,234.217322001892,235.040771506464,298.735416218848,363.295799806254
"CHD5",2.17600874695489,0,2.0912260893026,0,0,0
"RPL22",16480.0022450629,16639.8490290685,16836.4612449753,19794.3194617904,19652.9767435889,20158.7570136768
"LOC107985733",2.17600874695489,1.09264226338358,0,2.77607210440705,3.63204153457566,3.69766717360054
"RNF207-AS1",3.26401312043234,0,1.0456130446513,0,12.7121453710148,3.69766717360054
"RNF207",42.4321705656204,44.7983327987266,50.1894261432625,61.0735862969552,61.7447060877862,69.3312595050102
"ICMT",5577.11041844539,5648.96050169309,5677.67883245657,4653.62220435436,4768.87053489784,4491.74119913126
"LINC00337",26.1121049634587,41.5204060085759,20.912260893026,44.4171536705128,29.9643426602492,50.8429236370075
"GPR153",224.128900936354,164.98898177092,208.076995885609,214.682909407479,272.403115093174,202.44727775463
"ACOT7",6326.74543177135,7513.00820302547,7442.67365182797,9665.35771017722,9091.90797142652,10742.647556103
"HES2",4.35201749390978,2.18528452676715,10.456130446513,11.1042884176282,1.81602076728783,12.0174183142018
"ESPN",281.793132730658,363.849873706731,418.245217860521,821.717342904488,961.582996278906,1241.49175353638
"TNFRSF25",15.2320612286842,7.64849584368503,9.41051740186172,12.0296457857639,39.0444464966883,31.4301709756046
"PLEKHG5",101.184406733402,86.3187388073025,152.65950451909,164.713611528152,146.18967176667,188.581025853628
"NOL9",1758.21506753955,1471.78912877768,1653.11422359371,1073.41454703739,1247.60626712674,1080.64323148476
"TAS1R1",0,0,2.0912260893026,1.85071473627137,1.81602076728783,0
"ZBTB48",260.03304526111,281.901703952963,342.961078645627,281.308639913248,236.082699747418,319.848210516447
"KLHL21",1694.02280950438,1506.75368120595,1423.07935377042,1276.99316802724,1304.81092129631,1299.73001152059
"LOC107984913",8.70403498781957,15.2969916873701,8.36490435721042,11.1042884176282,3.63204153457566,6.47091755380095
"PHF13",1605.89445525271,1665.18680939657,1541.23362781602,1276.99316802724,1185.86156103895,1166.61399327097
"THAP3",398.209600692745,425.037840456211,430.792574396337,572.796210875989,419.500797243489,436.324726484864
"DNAJC11",1323.01331814857,1386.56303223376,1486.86174949415,1053.98204230654,1228.53804907022,1232.24758560238
"CAMTA1-DT",4.35201749390978,0,2.0912260893026,4.62678684067842,1.81602076728783,0
"CAMTA1",962.88387052754,1210.647627829,972.420131525711,947.565944970941,915.274466713066,1004.84105442595
"RPL37P9",0,0,0,0,0,0
"LOC105376689",21.7600874695489,6.55585358030146,16.7298087144208,16.6564326264423,7.26408306915132,18.4883358680027
"VAMP3",3503.37408259738,3831.8964176862,3428.56517341162,3466.38870103627,3230.70094500505,3685.64975528634
"PER3",1406.78965490634,1256.53860289111,1270.41984925133,677.361593475321,878.954051367309,709.027680537904
"UTS2",2.17600874695489,2.18528452676715,14.6385826251182,0,18.1602076728783,12.9418351076019
"TNFRSF9",23.9360962165038,17.4822762141372,26.1403261162826,7.40285894508547,10.896124603727,3.69766717360054
"PARK7",6139.60867953323,6630.15325421154,6373.01150714969,6464.54657379589,6563.09905297821,6395.11537674214
"ERRFI1",1401.34963303895,1245.61218025728,1177.36028827737,773.598759761432,746.384535355298,794.998442324117
"SLC45A1",2.17600874695489,2.18528452676715,12.5473565358156,1.85071473627137,1.81602076728783,0
"RERE",2379.46556479517,2184.19188450377,2346.35567219752,2482.73381870804,2887.47301998765,2535.67526429657
"RERE-AS1",0,0,2.0912260893026,3.70142947254274,0,0
"RPL7P11",2.17600874695489,0,0,0,0,0
"RPL7P7",0,0,0,0,0,1.84883358680027
"ENO1",57679.4638555333,57397.5907378026,55369.3931664651,48580.3364697553,43806.9609589007,43447.5892898064
"MIR6728",0,0,0,0,0,0
"ENO1-AS1",14.1440568552068,26.2234143212058,21.9578739376773,26.8353636759348,21.7922492074539,22.1860030416033
"HMGN2P17",0,0,0,0,0,0
"SLC2A7",3.26401312043234,2.18528452676715,5.22806522325651,25.9100063077992,19.0682180565222,38.8255053228057
"SLC2A5",21.7600874695489,15.2969916873701,41.8245217860521,35.163579989156,74.456851458801,90.5928457532133
"GPR157",306.81723332064,233.825444364085,311.592687306088,244.294345187821,337.779862715536,358.673715839253
"MIR34AHG",34.8161399512783,24.0381297944387,18.8210348037234,12.9550031538996,29.9643426602492,29.5813373888044
"LNCTAM34A",6.52802624086468,10.9264226338358,18.8210348037234,11.1042884176282,6.3560726855074,11.0930015208016
"H6PD",491.777976811806,559.432838852391,655.599378996366,803.210195541774,803.589189524864,950.30046361534
"SPSB1",1405.70165053286,1606.18412717386,1563.1915017537,1399.14034062115,1381.08379352239,1562.26438084623
"LINC02606",8.70403498781957,0,2.0912260893026,0,3.63204153457566,10.1685847274015
"SLC25A33",1055.36424227312,1030.36165437071,1023.65517071362,812.463769223131,824.473428348674,885.59128807733
"RPL9P11",0,4.3705690535343,2.0912260893026,0,2.72403115093174,1.84883358680027
"TMEM201",1467.71789982107,1239.05632667698,1396.93902765414,848.552706580422,949.778861291535,1037.19564219495
"PIK3CD",58.7522361677821,44.7983327987266,41.8245217860521,35.163579989156,36.3204153457566,61.9359251578091
"PIK3CD-AS2",8.70403498781957,45.8909750621102,35.5508435181443,35.163579989156,25.4242907420296,28.6569205954042
"CLSTN1",4269.3291615255,4283.15767246362,4686.43766612714,4400.07428548518,4599.07259315643,4684.01989215849
"MZT1P1",0,0,0,0,0,0
"CTNNBIP1",266.561071501974,326.700036751689,347.143530824232,392.35152408953,411.328703790693,460.359563113268
"LZIC",1527.55814036233,1598.53563133017,1631.15634965603,1410.24462903878,1603.54633751515,1414.35769390221
"NMNAT1",175.168704129869,131.117071606029,148.477052340485,157.310752583066,197.946263634373,246.819283837836
"TMEM274P",0,0,0,0,0,0
"RBP7",43.5201749390978,50.2615441156445,44.961360920006,25.9100063077992,7.26408306915132,7.39533434720109
"UBE4B",2306.56927177219,2375.40428059589,2437.32400708219,1980.26476781036,2350.83888325409,2336.92565371554
"KIF1B",3750.35107537676,3619.92381858979,3289.498638473,3010.18751854538,3358.73040909884,2722.4074565634
"RNU6-37P",0,0,1.0456130446513,1.85071473627137,3.63204153457566,0
"LOC105376725",8.70403498781957,0,0,1.85071473627137,6.3560726855074,9.24416793400136
"PGD",9098.98057539188,8560.85213361032,8346.08332240669,7882.19406177976,7548.29031923186,7644.92688141913
"CENPS",41.3441661921429,52.4468286424117,36.5964565627956,34.2382226210203,43.5844984149079,38.8255053228057
"CENPS-CORT",0,0,0,0,0,0
"CORT",2.17600874695489,0,0,0,3.63204153457566,0
"DFFA",2922.37974716042,2666.04712265593,2685.13429866454,2230.111257207,2357.1949559396,2357.26282317035
"PEX14",537.474160497858,584.563610910213,557.311752799144,587.60192876616,618.355071261506,599.022082123288
"RN7SL614P",0,0,0,0,0,0.924416793400136
"CASZ1",536.386156124381,437.05690535343,428.701348307034,400.679740402751,356.848080772058,313.377292962646
"C1orf127",4.35201749390978,0,0,0,0,0
"TARDBP",7177.56485183071,7136.04662215814,6758.84272062602,6028.70325340398,6314.30420785978,5654.65752522863
"MASP2",13.0560524817294,6.55585358030146,19.8666478483747,4.62678684067842,18.1602076728783,17.5639190746026
"SRM",1931.20776292247,1739.48648330665,1680.30016275464,1249.23244698317,1187.67758180624,1051.06189409595
"EXOSC10",2094.40841894408,2046.51895931744,2031.62614575748,1783.16364839746,1880.48950452655,1793.36857919626
"EXOSC10-AS1",0,1.09264226338358,1.0456130446513,6.47750157694979,6.3560726855074,15.7150854878023
"MTOR",2184.71278194271,2051.98217063436,2244.93120686635,1775.76078945238,1910.4538471868,1597.39221899544
"MTOR-AS1",0,0,0,0,0,1.84883358680027
"ANGPTL7",4.35201749390978,0,2.0912260893026,0.925357368135684,0.908010383643915,1.84883358680027
"UBIAD1",734.402952097276,691.642552721804,643.052022460551,493.21547721632,536.634136733554,525.068738651277
"UBE2V2P3",2.17600874695489,0,2.0912260893026,0,0,0
"DISP3",10.8800437347745,9.83378037045219,8.36490435721042,0,7.26408306915132,2.77325038020041
"LINC01647",6.52802624086468,10.9264226338358,2.0912260893026,0,1.81602076728783,0
"FBXO2",4279.1212008868,4239.45198192828,4396.80285275873,6859.67416998983,5640.560503196,6370.15612332034
"FBXO44",596.22639666564,531.024140004418,508.167939700533,739.360537140412,660.123548909126,652.638256140496
"FBXO6",483.073941823986,380.239507657485,470.525870093086,564.467994562767,473.981420262123,714.574181298305
"MAD2L2",1148.93261839218,1207.36970103885,1268.32862316203,1246.45637487877,996.087390857374,1162.91632609737
"DRAXIN",0,0,0,0,0,0
"AGTRAP",518.978086148742,607.509098441268,654.553765951715,777.300189233975,569.322510544734,648.940588966896
"MTHFR",460.22584998096,476.392026835239,486.210065762856,509.871909842762,524.830001746183,572.213995114684
"CLCN6",518.978086148742,527.746213214267,452.750448334014,581.12442718921,539.358167884485,534.312906585279
"NPPA-AS1",5.44002186738723,6.55585358030146,19.8666478483747,6.47750157694979,2.72403115093174,0
"NPPA",4.35201749390978,8.74113810706861,3.13683913395391,15.7310752583066,14.5281661383026,6.47091755380095
"NPPB",1843.07940867079,1125.42153128508,920.139479293146,360.889373572917,118.041349873709,138.66251901002
"RNU5E-1",0,0,0,0,0,0
"KIAA2013",1892.03960547728,2130.65241359797,2205.1979111696,2971.32250908368,2508.83269000814,2993.26157702964
"PLOD1",3166.09272681937,3646.14723291099,3540.44576918931,3720.86197727359,3612.06530613549,3819.69019032936
"MFN2",4355.28150703022,4075.55564242074,4197.09076123033,3972.55918140649,4109.65499637236,3897.34120097497
"MIIP",443.905784378798,423.945198192828,423.473283083777,440.470107232586,359.57211192299,448.342144799066
"TNFRSF8",0,0,0,0,0,0
"TNFRSF1B",433.025740644023,444.705401197116,487.255678807507,563.542637194632,455.821212589245,439.097976865065
"VPS13D",945.475800551901,772.498080212188,806.167657426154,743.98732398109,894.390227889256,760.795020968312
"SNORA59A",3.26401312043234,0,0,0,0.908010383643915,1.84883358680027
"LINC02766",6.52802624086468,4.3705690535343,0,0,1.81602076728783,0
"DHRS3",1234.8849638969,1498.01254309888,1576.78447133416,2153.30659565174,1799.67658038224,2518.11134522197
"PDPN",0,0,0,0,0,0
"PRDM2",723.522908362502,637.010439552625,661.873057264274,552.438348777004,571.138531312022,616.586001197891
"KAZN",45.6961836860527,39.3351214818087,36.5964565627956,80.5060910278045,52.664602251347,68.4068427116101
"KAZN-AS1",9.79203936129701,0,16.7298087144208,0,0.908010383643915,0
"TMEM51-AS1",4.35201749390978,5.46321131691788,1.0456130446513,10.1789310494925,6.3560726855074,7.39533434720109
"TMEM51",1185.92476709042,1129.79210033862,1069.66214467828,1238.12815856555,934.342684769588,1017.78288953355
"C1orf195",0,0,0,2.77607210440705,2.72403115093174,1.84883358680027
"MFFP1",4.35201749390978,0,0,0,1.81602076728783,0
"FHAD1",7.61603061434212,0,0,0,3.63204153457566,0
"LOC101927441",0,0,0,0,1.81602076728783,0
"EFHD2",1451.39783421891,1586.51656643295,1707.48610191558,1419.49820272014,1730.6677912253,1580.75271671423
"CTRC",2.17600874695489,0,0,0,0,1.84883358680027
"CELA2A",0,0,2.0912260893026,0,0,0
"CELA2B",5.44002186738723,3.27792679015073,2.0912260893026,0,0,1.84883358680027
"CASP9",399.297605066223,409.740848768841,515.487231013092,370.142947254274,465.809326809328,413.214306649861
"DNAJC16",587.522361677821,664.326496137214,605.409952853104,526.528342469204,592.930780519476,606.417416470489
"AGMAT",2295.68922803741,2456.25980808628,2560.70634635104,2100.561225668,2529.71692883195,2721.48303977
"CHCHD2P6",2.17600874695489,7.64849584368503,7.31929131255912,7.40285894508547,9.08010383643914,16.6395022812025
"DDI2",1634.18256896312,1696.87343503469,1756.62991501419,1363.976760632,1835.996995728,1528.98537628383
"RSC1A1",6.52802624086468,0,0,0,0,0
"PLEKHM2",1810.43927746647,1685.94701240086,1953.20516740863,1681.37433790254,1323.87913935283,1435.61928015041
"SLC25A34",4.35201749390978,4.3705690535343,0,0,0,1.84883358680027
"TMEM82",82.6883323842859,83.0408120171518,118.154274045597,171.191113105102,195.222232483442,244.970450251036
"FBLIM1",537.474160497858,438.149547616814,351.325983002838,385.87402251258,334.147821180961,391.952720401658
"RPL12P14",44.6081793125753,30.5939833747401,46.0069739646573,45.3425110386485,49.9405711004153,62.8603419512093
"UQCRHL",152.320612286842,179.193331194906,184.027895858629,198.026476781036,185.234118263359,206.14494492823
"RPS16P1",13.0560524817294,6.55585358030146,14.6385826251182,11.1042884176282,12.7121453710148,18.4883358680027
"FLJ37453",58.7522361677821,74.2996739100832,58.5543305004729,75.8793041871261,81.7209345279523,110.005598414616
"SPEN",2397.96163914429,1820.34201079704,2260.61540253612,1352.87247221437,1795.13652846402,1304.35209548759
"ZBTB17",403.649622560132,409.740848768841,503.985487521928,345.15829831461,357.756091155702,319.848210516447
"SRARP",0,0,0,0,0,0
"CLCNKA",0,0,0,0,0,0
"FAM131C",2.17600874695489,4.3705690535343,6.27367826790781,5.5521442088141,7.26408306915132,3.69766717360054
"EPHA2",2932.17178652172,2026.85139857653,2138.27867631191,1326.96246590657,1037.85586850499,961.393465136142
"LOC101927479",66.3682667821242,75.3923161734668,60.6455565897755,51.8200126155983,90.8010383643914,83.1975114060123
"ARHGEF19",195.84078722594,192.305038355509,216.44190024282,203.578620989851,200.670294785305,200.59844416783
"ANO7L1",22.8480918430264,21.8528452676715,20.912260893026,31.4621505166133,10.896124603727,33.2790045624049
"CPLANE2",51.13620555344,63.3732512762474,50.1894261432625,38.8650094616987,39.9524568803322,48.9940900502072
"MT1XP1",0,1.09264226338358,0,0,0,0
"FBXO42",752.899026446393,764.849584368503,611.683631121012,565.393351930903,628.343185481589,631.376669892293
"SZRD1",1827.84734744211,2069.46444684849,1913.47187171188,1958.05619097511,2017.59907245678,1920.01367989208
"RPL22P3",2.17600874695489,0,4.18245217860521,0.925357368135684,3.63204153457566,0
"SPATA21",0,2.18528452676715,0,1.85071473627137,0,0
"NECAP2",945.475800551901,1152.73758786967,1114.62350559829,1229.79994225232,1107.77266804558,1114.84665284056
"LINC01772",2.17600874695489,2.18528452676715,4.18245217860521,0,5.44806230186349,3.69766717360054
"CROCCP3",6.52802624086468,3.27792679015073,7.31929131255912,16.6564326264423,10.896124603727,14.7906686944022
"RNU1-1",0,0,0,0,0,0
"NBPF1",226.304909683309,184.656542511824,228.989256778635,103.640025231197,200.670294785305,134.04043504302
"LOC105376794",44.6081793125753,33.8719101648909,48.0982000539599,36.0889373572917,42.676488031264,31.4301709756046
"CROCCP2",34.8161399512783,41.5204060085759,47.0525870093086,48.1185831430556,59.0206749368544,68.4068427116101
"MST1P2",8.70403498781957,6.55585358030146,20.912260893026,7.40285894508547,10.896124603727,10.1685847274015
"LOC107985736",13.0560524817294,2.18528452676715,8.36490435721042,9.25357368135684,9.08010383643914,7.39533434720109
"EIF1AXP1",224.128900936354,253.49300510499,211.213835019563,205.429335726122,195.222232483442,194.127526614029
"ESPNP",0,6.55585358030146,4.18245217860521,0.925357368135684,1.81602076728783,8.31975114060123
"MST1L",0,0,4.18245217860521,0,5.44806230186349,3.69766717360054
"LOC112267871",0,1.09264226338358,0,3.70142947254274,0,0
"LOC107985101",2.17600874695489,0,2.0912260893026,0,1.81602076728783,0
"LOC105376805",10.8800437347745,10.9264226338358,12.5473565358156,4.62678684067842,11.8041349873709,18.4883358680027
"CROCC",93.5683761190603,87.4113810706861,98.2876261972224,114.744313648825,72.6408306915132,88.7440121664131
"MFAP2",69.6322799025565,87.4113810706861,90.9683348846633,109.192169440011,141.649619848451,195.051943407429
"LOC105376806",0,0,0,0,1.81602076728783,1.84883358680027
"ATP13A2",1571.07831530143,1595.25770454002,1538.09678868207,1735.04506525441,1439.1964580756,1366.2880206454
"SDHB",2439.30580533643,2484.66850693425,2641.21855078919,3083.2907506281,2907.44924842781,3579.34182404533
"PADI2",0,0,16.7298087144208,59.2228715606838,59.9286853204984,55.4650076040082
"PADI1",0,0,8.36490435721042,3.70142947254274,2.72403115093174,0
"ARHGEF10L",342.721377645395,413.018775558992,485.164452718204,746.763396085497,706.432078474965,910.550541499134
"ACTL8",6.52802624086468,0,6.27367826790781,9.25357368135684,1.81602076728783,3.69766717360054
"IGSF21",0,0,0,0,0,0
