"","SKA03_16","SKA03_19","SKA03_20","SKA03_41","SKA03_43","SKA03_45"
"LOC105371692",30.9097371279153,3.41357721826051,20.4531101106036,5.22204321733269,4.23592789797269,5.00625584495569
"NFASC",1.99417658889776,0,1.51504519337805,0,2.11796394898635,4.00500467596456
"CNTN2",15.9534127111821,2.275718145507,6.06018077351219,2.08881728693307,0,0
"TMEM81",90.7350347948483,65.9958262197031,72.7221692821463,50.1316148863938,60.3619725461109,30.0375350697342
"RBBP5",1214.45354263874,1192.47630824567,1106.74051376266,1495.59317744408,1460.33614282609,1534.91804206342
"DSTYK",486.579087691054,368.666339572135,433.302925306122,313.322593039961,256.273637827348,242.302782895856
"TMCC2",33.901002011262,20.481463309563,31.815949060939,16.7105382954646,14.8257476429044,7.00875818293797
"TMCC2-AS1",1.99417658889776,0,0,0,0,0
"NUAK2",1164.59912791629,1289.19432942972,1643.82403481518,1087.22939784867,1347.02507155532,1506.88300933166
"KLHDC8A",1.99417658889776,2.275718145507,3.0300903867561,0,0,0
"SNRPGP10",767.757986725639,418.732138773289,528.750772488939,415.674640099682,260.509565725321,266.332810951643
"LEMD1",0,2.275718145507,0,0,0,0
"BLACAT1",1.99417658889776,0,3.0300903867561,4.17763457386615,0,5.00625584495569
"CDK18",191.440952534185,213.917505677658,160.594790498073,192.171190397843,216.032322796607,166.207694052529
"MFSD4A-AS1",0,0,0,0,0,0
"MFSD4A",12.9621478278355,54.6172354921681,22.7256779006707,35.5098938778623,33.8874231837815,54.0675631255215
"ELK4",845.530873692652,1012.69457475062,1109.77060414942,854.326270355627,1355.49692735126,1075.34375549648
"LOC100420878",13.9592361222843,4.55143629101401,4.54513558013414,0,2.11796394898635,0
"SLC45A3",135.604008045048,203.676774022877,160.594790498073,152.483661946114,168.378133944415,139.173912489768
"LOC105371701",0,0,1.51504519337805,0,0,0
"NUCKS1",24847.4402976661,9564.84336556594,13684.6457091872,9909.3492092105,11190.2625244694,10282.849505539
"RAB29",562.357798069169,277.637613751855,319.674535802768,365.543025213288,304.986808654034,358.447918498828
"SLC41A1",227.336131134345,243.501841569249,278.768315581561,311.233775753028,316.635610373459,323.404127584138
"PM20D1",5.98252976669329,0,0,4.17763457386615,8.47185579594538,0
"LOC284581",2.99126488334665,6.82715443652101,16.6654971271585,8.3552691477323,0,6.00750701394683
"SLC26A9",3.98835317779553,9.10287258202802,3.0300903867561,0,2.11796394898635,10.0125116899114
"LOC103021295",13.9592361222843,15.930027018549,12.1203615470244,6.26645186079922,0,2.00250233798228
"RAB7B",3.98835317779553,6.82715443652101,12.1203615470244,17.7549469389311,2.11796394898635,20.0250233798228
"CTSE",28.9155605390176,9.10287258202802,24.9982456907378,18.7993555823977,14.8257476429044,22.0275257178051
"LOC105372857",0,0,0,0,0,0
"FAM72A",24.927207361222,39.8250675463726,30.300903867561,43.8651630255946,47.6541888521928,40.0500467596455
"SRGAP2",227.336131134345,191.160324222588,209.076236686171,237.080762066904,295.455970883595,336.420392781023
"IKBKE",249.27207361222,205.952492168384,262.860341051091,225.592266988772,220.26825069458,248.310289909802
"RASSF5",1.99417658889776,4.55143629101401,0.757522596689024,0,0,0
"EIF2D",479.599469629912,649.71753054225,569.656992710146,693.487339261781,679.866427624617,658.823269196169
"DYRK3-AS1",0.997088294448882,0,0,10.4440864346654,0,2.00250233798228
"DYRK3",17.9475893000799,18.205745164056,19.6955875139146,14.6217210085315,33.8874231837815,14.0175163658759
"MAPKAPK2",2759.94039903451,2738.82678811768,2718.74859951691,2387.5181589645,2478.01782031402,2446.05660584535
"RPS14P1",4474.93226548658,4037.12399012943,5316.29358356357,4254.92081348267,1880.75198669988,959.198619893511
"LOC105372877",0,0,3.0300903867561,0,0,2.00250233798228
"IL10",3.98835317779553,0,0,0,0,0
"FCMR",1.99417658889776,4.55143629101401,3.0300903867561,2.08881728693307,8.47185579594538,0
"PIGR",37.8893551890575,58.0308127104286,43.9363106079634,31.3322593039961,61.420954520604,57.0713166324949
"FCAMR",0,0,6.06018077351219,4.17763457386615,8.47185579594538,0
"C1orf116",1303.19440084469,1244.81782559233,1521.10537415156,1276.26736231611,1393.62027843302,1533.91679089442
"YOD1",781.717222847923,910.287258202802,862.060715032109,580.691205767395,812.239174436264,772.965902461159
"PFKFB2",775.73469308123,777.157746690642,781.005797186384,869.992400007625,1088.63346977898,1061.32623913061
